dataset,repo,hash,message,is_bugfix,isBugfix_stemming,isBugfix_qwen3.5:122b,isBugfix_codestral:22b,isBugfix_mistral-small3.2:24b,isBugfix_codegemma:7b,isBugfix_gemma4:12b,isBugfix_qwen3-coder:30b,isBugfix_qwen3.6:35b
smartshark,commons-math,aad194a34655f5c1ed5e4b221ea9d01aad166b38,"MATH-923 Implementation of Kohonen's Self-Organizing Feature Map (SOFM). New package ""o.a.c.m.ml.neuralnet"" contains base functionality for implementing different map types, i.e. methods that project a high-dimensional space onto one with a low dimension (typically 1D or 2D). The SOFM-specific code is in ""o.a.c.m.ml.neuralnet.sofm"".",false,false,false,false,false,true,false,false,false
smartshark,commons-math,63d88c74b7a11d7633584b007e94314ba9a555d1,MATH-1088 Ensure that bad usage will raise an exception.,true,false,true,true,true,true,true,true,true
smartshark,commons-math,c9181d3b05de8f4d0de517355f35600aa21bb16c,[MATH-1088] Add missing changelog entry.,true,false,false,false,true,true,false,true,false
smartshark,commons-math,e91d0f0510ee8d69c76ee89b4e57341418866c6b,"[MATH-1089] Precision.round(double, ...) will return negative zero for negative values rounded to zero.",true,false,true,true,true,true,true,true,true
smartshark,commons-math,145cc675d35b677157eb6d3ef57c1104dd5142e2,MATH-1089 Slightly simpler implementation.,true,false,true,false,false,true,false,false,true
smartshark,commons-math,842351710e2897c032b788a8e61fdbf36e18bb2f,[MATH-1038] Refactor code as agreed on the mailinglist.,false,false,false,false,false,false,false,false,false
smartshark,commons-math,58693fbcb3236a9adb0f47088d88ee3ef7178cb4,[MATH-970] Add a method isSolutionOptimal to SolutionCallback.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,7cfbc0da48c8cc8939e97427d8ee5b22c5e55f28,Fixed error when splitting an arc close to its end.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,91291520cfd5f6c2c91fc242018860c5d1d277e4,[MATH-1072] Added constructor for AbstractListChromosome that does not copy the input argument.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,7029443e4941ac95aac5cef4a6e364cf05399db4,[MATH-985] Added changelog entry.,true,false,false,true,true,true,false,true,true
smartshark,commons-math,1e6915db879b63e6bd5caf8b6022696af3044184,[MATH-749] Convex hull support for two-dimensional space: GrahamScan2D.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,faf997271b36b80d9a342bb1a5a666e8a7a1fb56,Partly fixed MATH-1096.,true,true,true,true,false,true,true,true,true
smartshark,commons-math,796c8329d6db90687d7340cf947fce29a5191f40,Most of the 3D errors were due to ... wrong tests.,true,false,false,true,false,true,false,true,true
smartshark,commons-math,7bbba6995a12412cd7cbe1ca693057c5299ab4cb,"[MATH-749] Fix GrahamScan2D for colinear points, improve tests.",false,true,true,true,true,true,true,true,true
smartshark,commons-math,ea030e732e3556a2a4fa51bcaabc080927ddfa48,[MATH-749] Add AklToussaintHeuristic as pre-processing step for convex hull generation.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,8f7c59ce888a687a6c9089caf0c5469984a073b4,[MATH-749] Add MonotoneChain implementation.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,0fa8bcc008b6a011d6fe41e64ea4379d0b57f20b,"[MATH-749] Added crossProduct method to Vector2D as a replacement for getLocation, using MathArrays.linearCombination to improve accuracy.",false,false,false,false,false,true,false,false,false
smartshark,commons-math,7897aa6a83a5e63da487e72c2735fb042259f6e4,"[MATH-749] Use new method Vector2D.crossProduct, fix typos, return Segment instead of Line in ConvexHull2D.",false,true,true,true,false,true,false,true,false
smartshark,commons-math,19c1c3bb9bc175f9c19b026e7cda1d0fe47ade90,Fixed sphere generation in degenerated cases.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,e5dc3ad337f2e6650b7422dd7584a072974b1270,"[MATH-749] Improve robustness for convex hull algorithms in case of identical / collinear points, added flag whether to include only extreme points or all points on the hull, improve unit tests.",false,false,true,true,false,true,true,true,true
smartshark,commons-math,b353d07bcca9fb62ac387d69d3e99004e27f14c0,[MATH-749] Add GiftWrap algorithm as precursor for Chan's algorithm.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,6b43922648fe2dfcb4cb1aaaf5d795f00a6aa174,[MATH-749] Handle case that all points are identical.,false,false,true,true,true,true,true,true,true
smartshark,commons-math,de219058597dbdefe93f6e4e935d797a05dc74e4,"[MATH-749] Rename method, add/improve javadoc, better handle degenerate cases, improve unit tests.",false,false,true,true,false,true,true,false,false
smartshark,commons-math,d434c5d0cca6d501a95748e1dbbddc5726419d77,[MATH-1044] Clarify javadoc of DecompositionSolver#getInverse and corresponding implementations. Thanks to Sean Owen.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,8dae299004908c243278bee2c909d5772b680464,[MATH-990] Added changelog entry.,false,false,false,false,true,false,false,false,false
smartshark,commons-math,683a898d55b656a978ca1aafcf20dedb9427268c,[MATH-976] Use placeholders and fix manifest for tools jar.,false,true,true,true,false,true,false,false,true
smartshark,commons-math,c92f7d0c8fbd2756207b8276988f8745a4cd67fd,[MATH-976] Add changelog entry.,false,false,false,false,false,false,false,false,false
smartshark,commons-math,3c644cf87ec8c0e6313b3a10b6cfd66279b8093f,[MATH-749] Change the way the line segments are computed as they can not be serialized. Use the array only as cache and create them as needed.,false,false,true,true,false,true,true,true,true
smartshark,commons-math,42dffede4371db9f8616c2dd37fec96f728ee92d,[MATH-1050] Added changelog entry.,false,false,false,false,false,false,false,false,false
smartshark,commons-math,996c0c164a083c3dc2fbf2768750e3b3a81d77e0,[MATH-1065] Fix EnumeratedRealDistribution.inverseCumulativeProbability. Thanks to matteodg and Phil.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,25353208788762d97895f02fd76354e8e29eafdd,[MATH-749] Add changelog entry.,false,false,false,false,false,false,false,false,false
smartshark,commons-math,e8d0d4c1ddb40c7752fd4ac6a70ee619323deb4d,"[MATH-749] Remove GrahamScan, GiftWrap, make MonotoneChain more robust wrt collinear points, add ConvergenceException in case the specified tolerance results in a non-convex hull.",false,false,true,true,false,true,true,true,true
smartshark,commons-math,1cd5a3229c2fb9b35fa0ced635765bf59497d074,Continue un-deprecation of sparse methods.,true,false,false,false,false,true,false,false,false
smartshark,commons-math,a9d0cc42fe5ef7fe35256bff4844b9f1b6d347e1,Relaxed specification for function mapping on vectors.,true,false,true,false,true,true,true,true,false
smartshark,commons-math,f299ecf3309c48dd02f16621da4e5019fe0b9c30,Improved documentation of QR decomposition handling of singular matrix.,true,false,false,false,false,true,false,false,false
smartshark,commons-math,f0ae42aa934c10686c613277bd7a0837f6a1602d,MATH-1092,true,false,false,true,false,true,false,false,false
smartshark,commons-math,a6f963066692aabd04aad9114e6ea1ccb32cbb5c,Fix checker seeing not old point,true,true,true,true,true,true,true,true,true
smartshark,commons-math,e2dc384d7bbe3414047049a67ca48b4885eba493,Fix switched iterations and evaluations,true,true,true,true,true,true,true,true,true
smartshark,commons-math,b95cfc9b579e91a456847b2369295dfae7da8bc6,"MATH-1092 Added parameter in ""LineSearch"" and ""NonLinearConjugateGradientOptimizer"".",true,false,false,false,false,true,false,false,false
smartshark,commons-math,8068e84a33a5bbc5103f6541ae23e77d302842f9,MATH-1092 Javadoc.,true,false,false,false,false,true,false,false,false
smartshark,commons-math,3f0a000feff036509963ff93d59fe3e084611c08,Prevent penalties to grow multiplicatively in CMAES.,true,false,true,true,true,true,true,true,true
smartshark,commons-math,7cafdb73f2027859003dd843d5a900b5f0008ffa,MATH-1111 Javadoc.,false,false,false,false,false,false,false,false,false
smartshark,commons-math,5b118e04de6333e539720088127a5d0fb12ebaea,MATH-1116 Javadoc,false,false,false,false,false,true,false,false,false
smartshark,commons-math,70101ee3ca37b56a471b3731667c75c447da90cb,"MATH-1118 Equality of double values in accordance with the semantics of ""java.lang.Double"".",true,false,false,true,true,true,true,true,false
smartshark,commons-math,7f31bc04bdf8821cf24754bfdc9bd4c0e8660228,"MATH-1118 Fixed compatibility of ""equals(Object)"" with ""hashCode()"" (""Complex"" will behave as JDK's ""Double""). Added new methods for testing floating-point equality. Thanks to Cyrille Artho for reporting the issue.",true,true,true,true,true,true,true,true,true
smartshark,commons-math,f4c926ea82771de22a32150a8b0b1a502faf34b2,Build properly empty polygons for equal min/max box.,true,false,true,true,true,true,true,true,true
smartshark,commons-math,2a6c6409a919c1091ef3af778cc9738c57d67575,Build empty polyhedrons set when given equal min/max boundaries.,true,false,true,true,true,true,true,true,true
smartshark,commons-math,f5f960d1fec924f20a39c5b908f01d08719e79ca,MATH-1092 Added changelog entry.,true,false,false,false,false,false,false,true,false
smartshark,commons-math,dc666f419e691e6a04342bdd9cf2e899455a8738,[MATH-1110] Added constructor to OLSMultipleLinearRegression to be able to specify a custom singularity threshold for QR decomposition. Thanks to Edward Segall.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,5a6ccd587231ed1268dbdf142bf1f98065ad8348,MATH-1121 Use base class iteration counter. Reported by Ajo Fod.,false,false,true,true,true,true,true,true,true
smartshark,commons-math,a197ba858ecf364f9ddf2fe56f3611cf97b4c3b1,Fixed NullPointerException in BSPTree.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,8d3d915dbd0ccf716f0d15b6b2396cff214d9cd3,[MATH-1125] Performance improvements for students t-distribution. Thanks to Ajo Fod.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,ba62c59dae2385b279a0810b2f133f0d9664583b,Fixed overflow in Precision.equals with ulps.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,d4f978ddd58fc47f472d0dbac79b4b96ca1453df,MATH-1129 Fix wrong sorting in the presence of NaN.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,0714c7cbe61a8db315e2aac578614f5a706f8014,"MATH-1128 Introducing a ""LazyUnweightedEvaluation"": the computation of the model and Jacobian are deferred until one or the other is actually accessed. Class ""LocalMultivariateJacobianFunction"" replaces the anonymous class that was created when calling the ""model"" method. The ""evaluate"" method of ""LocalLeastSquaresProblem"" instantiates either ""UnweightedEvaluation"" or ""LazyUnweightedEvaluation"", as requested by the user of the ""create"" factory method.",false,false,false,true,false,true,false,false,false
smartshark,commons-math,44b5c55e07b51833c69f1ab03c9000db0734ee85,"MATH-1130 Method ""copyOfRange"" (available as of Java 6 in ""java.util.Arrays"").",false,false,false,false,false,true,false,false,false
smartshark,commons-math,71fd124ddb1f311a8cb64b608f385c87b67cef14,Constrained EmpiricalDistribution sample/getNextValue methods to return values within the range of the data; correctly linked RandomGenerator to superclass so that RealDistribution reseedRandomGenerator method works.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,08e918330eb2555fc90b67957f53ce08141d3b13,MATH-1130 Shortcut (in case one of the arguments is NaN). Thanks to Venkatesha Murthy.,false,false,true,true,true,true,false,true,true
smartshark,commons-math,d385c90c2e74fdfc0070f7d92d6d0c260251fc16,"MATH-1134 Instance fields made ""final"".",true,false,false,true,false,true,false,false,false
smartshark,commons-math,792839b464bc3df40f773147b7694b761cf23b5a,MATH-1134 Flag to request initialization of the internal data needed to call the partial derivatives methods.,true,false,true,false,false,true,false,false,false
smartshark,commons-math,ad882055edb50369bd174ae56a372838aa89cdae,[MATH-1131] Improve performance of KolmogorovSmirnovTest#kolmogorovSmirnovTest() for large samples. Thanks to Schalk W. Cronjé,false,false,false,true,false,true,false,false,false
smartshark,commons-math,a7363a2ae67b585790896de45f57154474480fc9,[MATH-1135] Fix MonotoneChain algorithm in case of collinear hull points. Thanks to Guillaume Marceau.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,cc4ab51ee9e001a0a999a2a43ad5bd323494b800,Fixed BinomialDistribution to deal with degenerate cases correctly.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,f25a61670e378dd7f24ac45f55df00632979192e,"Modified KolmogorovSmirnovTest cdf computation to use the Pelz-Good approximation (per Simard-L'Ecuyer) for n > 140.  Removed R reference tests, as our implementation is now different (but should be more accurate) for the n values covered by the tests. Also added a PI_SQUARED constant to MathUtils. JIRA: MATH-1131",false,false,true,true,false,true,false,true,true
smartshark,commons-math,2f2a2ddaf6ac85da7cfcc5957614eeb880b795d3,MATH-1141 Allow same value for lower and upper bounds.,false,false,true,true,true,true,true,true,true
smartshark,commons-math,78432c97558162d56860b3d03b9d995d4bb5343b,MATH-1150 Typo (reported by Sergio Santoro).,false,false,false,true,false,true,false,true,true
smartshark,commons-math,2bc9e7ea86a8cc1c3b2436c46115c87080228004,[MATH-1149] Fix potential null pointer dereferencing.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,76f154179b8dc6940355d7fe7db468314ca39e84,[MATH-1145] Fix integer overflows in MannWhitneyUTest. Thanks to Anders Conbere.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,30b9f935e7ea56026e5c5347e897df52a3ad18a7,MATH-1146 Unit tests showing that the current implementation fails on some special values (infinities). Other descriptive statistics values are probably similarly affected.,true,true,false,true,false,true,true,true,false
smartshark,commons-math,e9464c0a6db34576fa390d041e702b1f03c74b37,"MATH-1151 New interface ""ValueAndJacobianFunction"" (to allow separate evaluation of either quantity) is a precondition for lazy evaluation (and is enforced by raising an exception early rather than wait for a failed cast).",false,true,false,true,false,true,true,true,false
smartshark,commons-math,4080feff61e8dc1cd4af2361990c33c9f1014147,[MATH-1148] Fix MonotoneChain with collinear points as input: take tolerance factor into account when initially sorting the input points. Thanks to Guillaume Marceau for the report.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,97accb47de63ee5063eda23641c6017e29ab81d7,[MATH-1152] Improved performance of EnumeratedDistribution#sample(). Thanks to Andras Sereny.,false,false,false,true,false,true,false,false,false
smartshark,commons-math,58d613bd8d20a77f4da8c1ee49cf4028c011a2a7,"[MATH-1139] Added Gumbel, Laplace, Logistic and Nakagami distributions. Thanks to Alexey Volkov.",false,false,false,false,false,true,false,false,false
smartshark,commons-math,a67f0a33e68abf1c985db28b19ce70f427fd48bd,Added all Java 8 StrictMath methods to FastMath.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,69273dca6188a3d7d629d0d32dcf9cdb5b6c1036,fixed too long first step in fixed Runge-Kutta integrators.,false,true,true,true,true,true,true,true,true
smartshark,commons-math,a3fdeb4da91d8aef50f40a3f9906494593ce2eca,Changed inference classes to pass null RandomGenerators to distribution constructors.  JIRA: MATH-1154.,false,false,false,true,false,true,false,false,false
smartshark,commons-math,f820d06fc0d1204b0cb386214ffeb42ccec669ec,MATH-1144 New interface for allowing caller to validate (i.e. modify) the set of parameters generated by the optimizer.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,321fd029ec5c9c3c9717f1ede0add49d8a709a01,MATH-1144 Allow caller to modify the set of parameters generated by the optimizer.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,d8bfc8c8f8864f9c22e0409780d5dd3fb30497ff,"MATH-1138 #comment Implemented new BiCubicSplineInterpolator,  supporting Akima Spline Interpolator and updated tests",true,false,false,false,false,true,false,false,false
smartshark,commons-math,566c4d59a177be4b65d17540576eeb34d28d24ce,"MATH-1144 Point must be retrieved after the call to ""evaluate"" (to ensure that the validated parameters are actually used by the optimizer).",false,false,true,true,true,true,true,true,true
smartshark,commons-math,4a339cda2c3933a2adcb23ea0ea8470d68d1b010,Notified fix for bicubic splines.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,31fae6431438e26d6b47b988164847048ceab314,MATH-1138 #comment BicubicSplineInterpolator Maintenance,true,false,false,true,false,true,false,false,false
smartshark,commons-math,7200c43dea3dbfbd9d38b937c44b6e71744b05c5,MATH-1138 #comment added deprecation and accuracy warnings,true,false,false,true,false,true,false,false,false
smartshark,commons-math,79ae77fda8b987b01b2e49dd0ae84819778634dc,MATH-1138 #comment added deprecation and accuracy warnings,true,false,false,false,false,true,false,false,false
smartshark,commons-math,ed565027c74d22a54f87c6e4e4dfd5b35d603ef7,Update changes file for MATH-1144 (feature requested by Olexiy Movchan).,false,false,false,false,false,false,false,false,false
smartshark,commons-math,596ccd59a11ad5e9fda19ccd0f4fc714d8d3394d,[MATH-1165] Fix FuzzyKMeansClusterer when data points equal a cluster center. Thanks to Pashutan Modaresi,true,true,true,true,true,true,true,true,true
smartshark,commons-math,301ad592142079d36f4d33f5309c103c7f4f5dfb,MATH-1167,true,false,true,true,true,true,true,true,true
smartshark,commons-math,136bf34297a9ac8049e451800df819ebf092cdf2,MATH-1166: Bicubic interpolation,true,false,false,false,false,true,false,false,false
smartshark,commons-math,c53f2106109153eda10c47a6960a5a579d1530b8,Deprecation,true,false,false,false,false,true,false,false,false
smartshark,commons-math,428a48533c711f3a27376f0eadea32c95657ea51,"Fixed comment, the test for MATH-1174 does not fail anymore.",true,true,false,true,true,true,false,true,false
smartshark,commons-math,17f52a2e559e68d5c6ccc98fcebb5523161fd0ed,MATH-1175,true,false,true,true,true,true,true,true,true
smartshark,commons-math,fd7a4362caf2cd69368a38f2f71ffe19706e341c,MATH-1173: Tricubic interpolation,false,false,false,false,false,true,false,false,false
smartshark,commons-math,5d6e445484d75dad938cece6fd690427ea648203,MATH-1178 (typo in userguide),false,false,true,true,false,true,true,true,true
smartshark,commons-math,753f278d10fc0c92e912965379401ac182644101,MATH-1173: Tricubic interpolation,false,false,false,true,false,true,false,false,false
smartshark,commons-math,491786ce4182daa57ea61deaf701f756f57f6f1e,MATH-1172: Simple curve fitter,false,false,false,false,false,true,false,false,false
smartshark,commons-math,de73ad3115c19d5f0771754d233d74055a2a10bc,MATH-1180: Sequence of integers,false,false,false,false,false,true,false,false,false
smartshark,commons-math,2fb2221d487d925fd5d716173a80c798986aadf0,"Fixed integer overflow in KolmogorovSmirnovTest causing 2-sample test to use exact method when the product of the sample sizes exceeds Integer.MAX_VALUE, resulting in effectively hung execution.",false,true,true,true,true,true,true,true,true
smartshark,commons-math,d5f586bd4e1a20fc09a33aaa5c2b9320f4a2aa72,[MATH-1142] Improve performance of kalman gain calculation of KalmanFilter. Thanks to Arne Schwarz.,false,false,false,true,false,true,false,false,false
smartshark,commons-math,809f0f89cb53548a7d0a9f9f52c4b36f60c7b6c0,[MATH-1154] Add clarification to ctor javadoc of all distributions to pass a null random generator in case no sampling is needed.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,26e61145839e4da47eb83edfba406ceefc0b67bf,Made it clear that NaNs or infinities may yield NaN in moment computations.  JIRA: MATH-1146.,true,false,false,true,false,true,false,false,false
smartshark,commons-math,44401d183d6376a8b9eb5a81079e46f0f68325d4,Made it clear that NaNs or infinities may yield NaN in moment computations.  JIRA: MATH-1146.,true,false,false,true,false,true,false,false,false
smartshark,commons-math,c93cc818fb56aca198545c63a8015f26472ee0fa,Announced fix for non-Java1.5 code.,false,true,true,true,true,true,true,true,true
smartshark,commons-math,e42ab0ec6c4a1b7838ec9f14143126d4b6cad548,Javadoc (a few missed updates re: MATH-1146),true,false,false,true,false,true,false,false,false
smartshark,commons-math,75efbfd6b21ab36fdbc440bc001c133f824bdc3e,Quadratic mean,false,false,false,true,false,true,false,false,false
smartshark,commons-math,f7e42d2ccf949a5893a439227c8c6bafd2598f26,MATH-1198 Simplify FastMath exp function Hopefully also fix Java 1.5 JIT bug,false,true,true,true,true,true,true,true,true
smartshark,commons-math,859de3fcba23949bf610ff33e1efd66a9f9f0a82,[MATH-1198] Add changelog entry.,false,false,false,false,false,true,false,true,false
smartshark,commons-math,d0721feadc1e0cae6efa3e0d82f523debc5b8d97,[MATH-760] Made DescriptiveStatistics#windowSize private. Thanks to sebb.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,5f47ad718e0ffcbbe6cd2f8d32b2e345c4af3a48,[MATH-825] Method LaguerreSolver#laguerre(...) has been made private.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,745d383af12137ccbcbe1f3cb4c9db73f87a66ca,"[MATH-1050] Remove deprecated methods ArithmeticUtils#pow(..., long).",false,false,false,false,false,true,false,false,false
smartshark,commons-math,a56d4998cf16ff08f5593fb7d4dda66ca05dc269,MATH-1204 bracket function gives up too early,true,false,true,true,true,true,true,true,true
smartshark,commons-math,f1b2fcd7f51995130d71f1703e5c292ec648e94c,"[MATH-1204] Added changelog entry, fix javadoc typos.",true,true,false,true,false,true,false,true,false
smartshark,commons-math,76d5be34f0327c8d39015d2962005babc2652cf7,[MATH-850] Remove deprecated RandomData and RandomDataImpl classes.,false,false,false,true,false,true,false,false,false
smartshark,commons-math,dc9fcd4140b3e200e4dad8d1a52a6f76b7de4d9c,[MATH-1155] Performance improvement for WELL class random number generators.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,ff4ec1a323ba619cdcb0e82cfcdf08993b0e9202,Add changelog entry for MATH-1155.,false,false,false,false,false,false,false,false,false
smartshark,commons-math,4be09dfff27baf84c8c500e38e1a1e5a99f3f1a9,[MATH-437] Remove deprecated KS distribution.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,ece7c6fc67c0d584f4884c5b17ddf491a397fdfe,[MATH-859] Remove deprecated isSupportXXXInclusive methods from RealDistribution.,false,false,false,true,false,true,false,false,false
smartshark,commons-math,0d3545e5f68d024cd4a05724a15746d8dad986d2,[MATH-1039] Added logDensity and logProbability methods to RealDistribution and IntegerDistribution interfaces.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,3fd9cf1753a24587ee9d64d2133784adaa099219,"[MATH-839] Renamed cumulativeProbability(double, double) to probability(double, double) in IntegerDistribution and RealDistribution. Thanks to Gilles.",false,false,false,true,false,true,false,false,false
smartshark,commons-math,35b688b7ec3b32dc671af4c7cb9556ff26e761eb,[MATH-869] NullArgumentException now extends NullPointerException.,false,false,false,true,false,true,true,false,false
smartshark,commons-math,4e08e17ec536038c9c0dd888f77b912cae82816c,[MATH-958] Remove support for NaNStrategy#REMOVED in SpearmansCorrelation.,false,false,false,true,false,true,true,true,false
smartshark,commons-math,4aa4c6d31f98d8cd80ccbcf99ded77bfc6de25c5,Made getKernel return a constant distribution for zero variance bins.  JIRA: MATH-1203.,true,false,true,true,true,true,true,true,true
smartshark,commons-math,86eb3a2fa74988e4ccf3aae7f4b77edb84555320,MATH-1207,false,false,false,true,false,true,true,true,true
smartshark,commons-math,b148046add84f6c5bd19aeceb10c1a0fcf2e1283,Made getKernel return a constant distribution for zero variance bins.  JIRA: MATH-1203.,true,false,true,true,true,true,true,true,true
smartshark,commons-math,ce2badf02e266a84e2485f1793f13bf722c29306,Corrected the fix for MATH-1208.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,45df5da2640f8f097915b8a2a0249ef0f6cf514e,[MATH-945] Added log10 to RealFieldElement.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,76b7413d2b1eb2dc22f05de5b76f9519be5142e0,[MATH-757] Removed broken and deprecated synchronization support in ResizableDoubleArray.,false,false,true,true,false,true,true,true,false
smartshark,commons-math,bfb3cf8bba6aab198c4644e236bbc9f3807111d0,[MATH-1209] Fix link to algorithm description in PoissonDistribution#sample(). Thanks to Jonathan Ogilvie,false,true,true,true,true,true,true,true,false
smartshark,commons-math,c440f668aca99266b5379235f6d99d378630c938,MATH-1210,false,false,false,true,false,true,true,true,false
smartshark,commons-math,c768ed307d08484cd61ad8ac3faac330d22c8775,Fixed wrong handling of a corner case.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,0a499402d707bc8cf775d7f9b3840780a7401f7d,MATH-1206,false,false,false,false,false,true,false,false,false
smartshark,commons-math,6cd693a42256186fb3fd394ab040fa2132fac8d1,Fixed javadoc. JIRA: MATH-1214.,false,true,false,true,false,true,false,false,false
smartshark,commons-math,a06a15846544681467c040d471d9a2daa281a866,Fixed wrong intersection selection in polyhedrons sets.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,8937821b5fd47226ea10ee0297e8b0604a8fa11f,Changed javadoc as the RandomDataGenerator class.,false,false,false,false,false,true,false,true,false
smartshark,commons-math,8d210b4f84b85e3d67933be3079e1ce51b60eeaa,Fixed ignored method parameters in QRDecomposition protected methods.,false,true,true,true,true,true,true,true,true
smartshark,commons-math,845e1d54231d3ff3fb04bdbf5dc5f6b631d9b01e,[MATH-1205] Major refactoring of the descriptive statistics package.,false,false,false,false,false,false,false,false,false
smartshark,commons-math,a6abb8b00355db97486ab5023305c3f4e9e19ad3,[MATH-1197] Computation of 2-sample KS statistic was wrong in case of ties.,true,false,true,true,true,true,true,true,true
smartshark,commons-math,afcfbf57b993aa96a3697e3869679894e8f460bd,[MATH-853] MathRuntimeException becomes the commons base class for all other exceptions.,false,false,false,true,false,true,false,false,false
smartshark,commons-math,5597ed7ea300ae3d08cd893b0133bce26038a7df,[MATH-1153] Improve performance of BetaDistribution#sample. Thanks to Sergei Lebedev.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,002276ea313fd880122502e9840b43f996acd537,[MATH-1220] Improve performance of ZipfDistribution.sample. Thanks to Otmar Ertl.,false,false,false,true,false,true,false,false,false
smartshark,commons-math,bd5afc0b5a977c168cf046e3244477b48fa72c5d,[MATH-1221] Improve performance of ZipfDistribution by caching the nth generalized harmonic.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,2ae6f996ec443cec16165bb3086db5da61f4a1e1,[MATH-964] Remove unused class PollardRho.,false,false,false,true,false,true,false,false,false
smartshark,commons-math,cb21480cb1255771ee5f5ea5fe108cd994048759,[MATH-964] Remove unused class PollardRho.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,6571233ed2e9c926b07d752992a96532714ae9af,"Revert ""Attempt to circumvent some errors which seem to be platform-dependent.""",false,false,false,true,false,true,true,true,false
smartshark,commons-math,83c61da2c90548f2ddf48e164e8ab14b388e1d0c,Document NPE.  JIRA: MATH-1224.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,9b6a649f9f9a35e28d8e95b69dc4261fdc2d03d4,updated ODE userguide documentation.,false,false,false,false,false,false,false,false,false
smartshark,commons-math,c44bfe000cd84d0b48401f8c7107bc37c09ec622,Fixed wrong event detection in case of close events pairs.,true,true,true,true,true,true,true,true,true
smartshark,commons-math,441687e5a4ac22d7a370cb3e99c6af91138c2746,Document NPE.,false,false,false,true,false,true,false,false,false
smartshark,commons-math,8be87e032a8c05622148357f30bdca3c614a669f,MATH-1229,false,false,true,true,false,true,true,false,false
smartshark,commons-math,96eb80efe1da48f37846aa899260aa0c84b15944,[MATH-1230] Throw a DimensionMismatchException if dimension of constraints and objective function does not match in SimplexSolver.,true,false,true,true,true,true,true,true,true
smartshark,commons-math,8f35fcb8f7b17c7201a31f157e7d77bf3e6fe2b5,Fixed error message for unknown parameter name in ODE.,false,true,true,true,true,true,true,true,true
smartshark,commons-math,75c2b24c681e314c4e4e07243b31430ba4e42723,MATH-1231,false,false,true,true,true,true,true,true,true
smartshark,commons-math,276e22858cdd56f5725e0c2f7a3522df99967973,[MATH-1236] Improve performance of calculating the two-sample Kolmogorov-Smirnov test statistic. Thanks to Otmar Ertl.,false,false,false,true,false,true,false,false,false
smartshark,commons-math,471e6b078a7891aea99b77f200e828a7b1c9bc00,[MATH-1241] Propagate input value to Gamma#digamma and Gamma#trigamma if the input is not a real value to avoid infinite recursion. Thanks to Aleksei Dievskii.,true,false,true,true,true,true,true,true,true
smartshark,commons-math,6d7ee38ceed6b496d70502e276f80be6de618014,[MATH-1242] Improve performance of KolmogorovSmirnov two-sample test via monte carlo simulation. Thanks to Otmar Ertl.,false,false,false,false,false,true,false,false,false
smartshark,commons-math,5cfd99f0dcd0d10689e480f0854e859079f125d0,[MATH-1240] Fix calculation of ksSum in KolmogorovSmirnovTest for zero input.,false,true,true,true,true,true,true,true,true
smartshark,commons-math,ed6c47dd9ebbb2e38fb3e17a2b961f0fcf0e6df3,MATH-1244,false,false,false,true,false,true,false,false,false
smartshark,commons-math,5f9dda6b900ced96f21c4c0cee9bf14ea58451b2,MATH-1243,false,false,false,false,false,true,false,false,false
